text,label,stars
"Blibli Langgananku Sebagian
 besar dapur, peralatan rumaj tangga dan aneka gadget semua dari blibli.
 Aman, murah dan berkelas. Terima kasih blibli selalu menjamin barang 
yang kubeli dalam keadaan baik dan sampai dirumah dengan selamat",pos,5
" Good, yg dijual original",neg,4
" Pelayanan
 aftersales yang buruk, barang yang diorder berbeda, dikomplain 
dibalikin uang hanya setengahnya katanya inilah itulah. Bantu service 
barang rusak lambat gak pernah follow up ke service center barang 
tersebut sampai2 saya bsendiri harus telepon ke Service Centernya, pas 
ditelpon barang ada ...Full ReviewPelayanan
 aftersales yang buruk, barang yang diorder berbeda, dikomplain 
dibalikin uang hanya setengahnya katanya inilah itulah. Bantu service 
barang rusak lambat gak pernah follow up ke service center barang 
tersebut sampai2 saya bsendiri harus telepon ke Service Centernya, pas 
ditelpon barang ada bready tapi bli2 bilang barang belum tersedia. 
Setelah barang selesai diservice salahb satu komponen barang hilang dan 
akan diproses untuk dicarikan,srlama dua minggu barang hilangpun gak 
ketemu, sampai detik ini Tanggal 25 Agustus 2018 jam 20:29 WIB gak ada 
kabar barang akan dipulangkan dengan lengkap sesuai janji blibli. Saya 
tunggu sampai Jam 23:59 WIB BILA TIDAK ADA PENYELESAIN AKAN SAYA 
LAPORKAN KE POLISI.",neg,1
 Good,neg,4
 ntappsss,pos,5
 good,pos,5
 good,pos,5
" Korban
 penipuan promo ONEKLIK BCA, sistem blibli yg blm siap yg dirugikan 
customer.. email cs tidak memuaskan &tidak ada solution.. MALU 
DENGAN NAMA BESARMU WOI.. NEVER USED THIS APP AGAIN.",neg,1
 Sayangnya tidak ada fasilitas chat direct dng seller,neg,4
" It's all good now, really helpful, free ongkir is the key 🗝",pos,5
 Lebih bagus dari yg lain sejauh ini ya kalau menurut gue,pos,5
 Best,pos,5
" Diskon yg mantap, dapat dipercaya",pos,5
 Promo barangnya kurang,pos,5
 Produk dgn harga murah hrs lebih banyak,pos,5
"Blibli memang oke Sayang
 sekarang banyak perubahan.. terutama ongkir.. harga2 sudah tidak 
relevan lg.. beli brg yg sama semisal permen.. 1 jeruk.. 1 lemon.. brg 
kecil ringan.. beda rasa barang sama kena ongkir 2x lipat.. sangat 
relevan!!!",pos,5
 Love it,pos,5
 Biasa aja,pos,5
 good,pos,5
 Salah satu tempat online shopping favorit,pos,5
 Help me to pay bills and buy other things..,pos,5
" Mudah pembayarannya, dan respon cepat, tapi kekurangannya estimasi waktu pengiriman terlalu lama",pos,5
 good....,pos,5
 good and friendly user application,pos,5
 Good,pos,5
 mantap,pos,5
 many discount,pos,5
 menyenangkan dan mudah. banyak diskon dan vendornya terpercaya,pos,5
 Free ongkir alasan saya masih setia dengan aplikasi yang satu ini.,pos,5
 Love it,pos,5
 Nice,pos,5
 Great,pos,5
 Good,pos,5
" saya
 sangat kecewa dengan pelayanan bli bli masa pesen gadget sampai 
sekarang nggk sampe*,malah disuruh refund lah itulah ,ribet!",neg,1
 minta verifikasi no telp tapi servernya bermasalah.,pos,5
 Good,pos,5
 Okey,pos,5
" banyak diskon, free ongkir",pos,5
 Semuanya Okeh,pos,5
 Easy to use! Recommended online shop!!!!,pos,5
" bad
 delivery service, i should had chosen grab same day service, it took 2 
days to send my package while they said it is same day service by their 
BES-COD (their own delivery courier service) and the progress of 
delivery was terrible. It did not move as I expected. I expected that my
 package would b...Full Reviewbad
 delivery service, i should had chosen grab same day service, it took 2 
days to send my package while they said it is same day service by their 
BES-COD (their own delivery courier service) and the progress of 
delivery was terrible. It did not move as I expected. I expected that my
 package would be in time by yesterday evening at the latest. Too bad",neg,2
" Blibli termasuk situs belanja daring yang bagus, namun aplikasi ini sungguh butuh perbaikan.",neg,1
" The
 worst online shop I ever use in Indonesia ..this is my first 
experience, and I buy iPhone.. Almost 2 days its still in processing and
 not sent... Feel like i buy this iPhone at here not using money so they
 don't care I want to ask cancel my order but they said its cannot... Is
 this true real onl...Full ReviewThe
 worst online shop I ever use in Indonesia ..this is my first 
experience, and I buy iPhone.. Almost 2 days its still in processing and
 not sent... Feel like i buy this iPhone at here not using money so they
 don't care I want to ask cancel my order but they said its cannot... Is
 this true real online shop or not?",neg,1
 Thank,pos,5
 The best online shopping in Indonesia,pos,5
 Good and easy.,pos,5
 superb good job Blibli...,pos,5
 Hati2 dgn trik penukaran kode loyalti..  Jebakan batman..  Komplain = hanya permintaan maaf..  Mengecewakan!,neg,1
 Alhamdulillah baik,pos,5
 good,pos,5
 oc dah bisa,pos,5
" this
 app really easy to use, happy to shop in here. Have a lots of discount,
 good quality product, free delivery and helpful staffs.",pos,5
 Jancok tolol,neg,1
 👍🏻👍🏻👍🏻👍🏻👍🏻,pos,5
 Suck app i don't like it but I give 5 star because I like it actually xD,pos,5
" Gak bisa diinstal, udah coba berkali-kali.",neg,1
 Grup Djarum mantabz. Smoga bisa juga menjadi cross border e-commerce membawa produk lokal Go Internasional.,pos,5
 Just love it,pos,5
" Aplikasi belanja terfavorit, selain itu bisa dapat poin yg bisa ditukar...mantap!",pos,5
 kurang menu official store aja sih,pos,5
 Good luck,pos,5
 Gampang aplikasinya dan pengiriman cepat sekali,pos,5
 great,pos,5
 Terpercaya. Gratis biaya pengiriman. Ada reward melalui point.,pos,5
 josss!,pos,5
 Banyak pilihan dan harga bersaing,pos,5
 bagus,pos,5
 App dari toko gaib yg menjual barang gaib juga,neg,1
 mantul,pos,5
 Loved it,pos,5
" Love this Online Shop... fast, easy n thrusted",pos,5
 Amazingg,pos,5
 Good job,pos,5
 A bit expensive than other e commerce,pos,5
" Pelayanan yang baik, dan memuaskan.",pos,5
 the best,pos,5
" udh
 4 hari saya gabisa buka aplikasi ya. dan ternyata banyak review dr 
pemakai hp xiaomi mi a1 yg udh os pie kalo mrk jg gabisa buka. tolong 
diupgrade versi os yg compatible dengan aplikasi ini ya.",neg,2
 Good,pos,5
 Simple and easy to use. Nice apps,pos,5
 gooooddddd enoughhhh,pos,5
 Good,pos,5
 Good job,pos,5
" Sempat
 bermasalah dgn pembayaran klikbca, jelas2 sudah masukkan user id 
ternyata tdk muncul di pembayaran. Pakai metode lain bca klikpay tdk ada
 masalah. Pelayan cs memuaskan, browsing enak, belanja pun jd lebih 
mudah.",neg,3
" The best online shop application, never disappoint me, keep up your good 
work blibli",pos,5
 good,pos,5
" cari apa aja mudah, semoga lebih mudah digunakan ke depannya",pos,5
 Fast respon dan delivery,pos,5
" Binggung
 sm bli2 skrg..dikasi kode diskon kl dipake kena ongkir..kl gak pake 
malahan gratis.. dan ongkirnya lebih mahal drpd promonya.. simsalabin 
gak iklas buat promonya dech",neg,3
" Pembayaran mudah dan pengiriman cepat, apalagi di tambah metode Pembayaran OneKlik dr BCA yg semakin membuat Bagus",pos,5
" appnya bagus, hati2 sama gambar produk, pernah sekali tertipu",neg,4
 Good deal..,pos,5
 Its ok,pos,5
 Cukup bagus,pos,5
" Hassle free shopping, affordable price",pos,5
 great apps and great place to shopping !,pos,5
 gut,pos,5
 Awesome,pos,5
Bagus Tapi tolong agak dilengkapi produknya..!!!,pos,5
 ok,pos,5
 TOP Banget dah,pos,5
 great application,pos,5
 My Favorite e-commerce apps!,pos,5
 Free shipping all around the world. Good service. Good app.,neg,4
 Creative 11.11 idea,neg,4
 recommended seller,pos,5
 Well done,pos,5
 Shopping become more easier n fun,pos,5
 mantappp belanja di blibli,pos,5
 What a nice e-commerce app,pos,5
 Fast n responsive,pos,5
 good app,pos,5
 Good app,neg,4
 ada installment langsung. saya butuh fitur ini,pos,5
 good,pos,5
 Great,pos,5
 Easy to use.,neg,4
 It's make me so easy to buy what I want.,pos,5
 good,pos,5
 Banyak promo nya bikin kantong bolong,pos,5
 Ho oh,pos,5
 can't even opened it. samsung s10+,neg,1
 Application is really easy to use. . good job,pos,5
 Dana saya ketahan. pesanan ga bisa diambil. live chat CS ga berguna.,neg,1
 The best and reliable online shopping Go Blibli,pos,5
 Barang Bagus + Free Ongkir. Banyak-banyakin diskon dan voucher aja biar ga kalah sama Ecommerce sebelah.,neg,4
" Ga
 pernah kecewa dengan blibli. Barang cepat sampai, cs cepat merespon 
saat salah pembayaran, barangpun d asuransikan. Keren lah!",pos,5
" Mudah,cepat, packing rapih",pos,5
 it has free shipping😂,pos,5
 Helpful,neg,4
 I have veen loyal custimer for some time..I enjoy shopping in blibli..,pos,5
" promo terusss,habiskan duitku wkwkkwkwkwkwk",pos,5
 Aplikasi versi terbaru lemot di hp xiaomi redmi note 3,neg,1
 Setelah di update jadi gk bisa dibuka.. Please fix it soon..,neg,3
 nice,pos,5
" Sebagai
 pengguna blibli dari lama, saya merasakan kemudahan berbelanja dengan 
menggunakan aplikasi ini. Dengan aplikasi ini tidak perlu buka browser 
lagi saat belanja di blibli. Apalagi dengan gratis ongkirnya. Semakin 
betah berbelanja di blibli.",pos,5
" Good apps, easy to use....",pos,5
"Tidak menerima sms kode verifikasi. Kesulitan
 verifikasi nomor handphone pada akun. Saya sudah mengulang mengirim 
permintaan kode verifikasi namun hingga ke-tiga kalinya masih belum 
menerima kode verifikasi. Saat saya coba kembali beberapa jam kemudian, 
terdapat pemberitahuan bahwa kesempatan kirim ulang kode untuk hari ini 
telah habi...Full ReviewKesulitan
 verifikasi nomor handphone pada akun. Saya sudah mengulang mengirim 
permintaan kode verifikasi namun hingga ke-tiga kalinya masih belum 
menerima kode verifikasi. Saat saya coba kembali beberapa jam kemudian, 
terdapat pemberitahuan bahwa kesempatan kirim ulang kode untuk hari ini 
telah habis. Tolong diperbaiki masalah ini. Sangat mengganggu dan first 
impression yang buruk untuk pengguna baru seperti saya apalagi saat 
sedang sangat membutuhkan barang tersebut. Terimakasih.",neg,3
" Di MI 8, MIUI Global 10.2, error tidak ada koneksi terus, balik ke zaman batu.. hahaha..",neg,1
 Easy to use,pos,5
 Looking good..,pos,5
 love it,pos,5
 Awesome,pos,5
" Promo
 kereta BLI-KERETA itu penipuan gak sih? Perasaan saya sudah bbrp kali 
stay jam 10.00, tapi tetep gak dapet. Tulisannya telah melebihi batas 
penggunaan,,😠",neg,1
 cicilan CC 0%nya bisa lebih panjang dr ecomerce sebelah. hahahaha,pos,5
 Good!,neg,4
 Mau ganti no hape di profil kode verifikasi nya ga masuk terus,neg,1
" simple, fast",pos,5
 Good OnlineShop,neg,4
 Minus 1 bintang karena tdk bisa landscape view yg diperlukan saat miracasting ke tv lcd.,neg,4
" Belanja apapun di blibli enaknya bisa cicilan 0%, mungkin aplikasi yang 
bisa cicilan lebih lama dari aplikasi lain.. Terimakasih, sangat membantu",pos,5
"The Best Best service, best application, best e-commerce",pos,5
 Easy to use,pos,5
 So amazing,pos,5
Mantaps Banyak vouchernya...,pos,5
 Sangat memberikan kemudahan. Ngge perlu repot2 lg ke mall,pos,5
 I love  it,pos,5
 Good job,pos,5
bagus bagus bgt,pos,5
 Good,pos,5
 mantaaaaaaap.. sangat berguna utk beli tiket,pos,5
 praktis n memudahkan saya yg padat aktivitas untuk blanja kebutuhan harian 😘,pos,5
 Banyak promo,pos,5
 Good,pos,5
 Good convenience for online shopping,pos,5
 mantull,pos,5
 Great app with many discount promo with free delivery,pos,5
 nice shoping online,pos,5
"Simple Nice apps,simple and fast...",neg,4
 Hampir selalu harga termurah dan barang stock lebih updated dibanding marketplace lain,pos,5
 belanja cerdas ngga pake ribet,pos,5
 Easy n simple to use it,pos,5
 Nope,pos,5
" Suka
 sama blibli, sesuai dgn harapan, pengiriman cepat, sayang brandnya 
masih sedikit.. tolong ditambahin lagi untuk produk fashion nya. Thx",pos,5
 Bintang 5 deh,pos,5
" Though
 many ols out there, I still love Blibli. The best after sales service, 
best packing, fastest delivery and easy to use app 😍",pos,5
" Blibli pelit diskon, barang2 nya di atas harga pasar online shop lainnya.. mohon agar lebih terjangkau",neg,3
 yongs,pos,5
 Tidak ada ongkir dan harganya jujur tidak ada tambahan-tambahan.,pos,5
 Good,neg,4
 good application..,pos,5
 Gud,pos,5
 not recommended,neg,1
" Dua
 kali order di blibli selalu salah yang pertama barang dikirimkan 
berbeda dari yang diorder.yang kedua barang dikirmkan 2 bulan lagi 
expired.dan saat minta proses refund dana atas brg expired trsbut malah 
disebutkan dkirim brg pengganti padahal saya sdh beli dari tempat 
lain.sistem nya sungguh ka...Full ReviewDua
 kali order di blibli selalu salah yang pertama barang dikirimkan 
berbeda dari yang diorder.yang kedua barang dikirmkan 2 bulan lagi 
expired.dan saat minta proses refund dana atas brg expired trsbut malah 
disebutkan dkirim brg pengganti padahal saya sdh beli dari tempat 
lain.sistem nya sungguh kacau baik proses pgiriman dan refund",neg,1
 mengecewakan..,neg,1
 Simpel n mudah dalam pembayaran... good job blibli 👍🏻,pos,5
 Belanja online,pos,5
Nice commerce app Easy find what we want...,neg,3
 Great shopping experience with this app,pos,5
 Good apps,pos,5
" Easy to use, price range filter worked better than lazada app, really nice",pos,5
 Not sure,neg,3
 Mau cba dlu bgus apa g,neg,2
 Best online shopping!,pos,5
" Tingkatkan
 terus ya pelayanan dan kualitasnya Blibli. Saya pertama kali beli dpt 
diskon 50% dan free shipping. Puas banget! Recommended deh (y)",pos,5
 Really handy apps,pos,5
 Nice,pos,5
 pelayanan cepat barang ori harga TOp,pos,5
 Fmy,neg,1
 Mudah dan ringan,pos,5
 Ty blibli,pos,5
 Perfect e-commerce!,pos,5
" Tolong
 developer cek menu ""bantuan -> chat"" keyboard nutupin chat, kaga 
keliatan user lg nulis apa. Trus bagian chat, tambahin pop up dialog ato
 apa aja gt kek, ini teken back lgsg ketutup chat nya. Harus ulang lagi 
dgn cs yg berbeda. Semoga review nya bermanfaat",neg,2
 Banyak diskon and great offer. Belanja hemat jadinya. Aplikasinya mudah,pos,5
 good,pos,5
 Like,neg,4
 One of the best olshop,pos,5
Blibli oke Promonya oke.. tp kalo pengirimannya masih perlu ditingkatkan.. rata2 pengiriman agak lama sampenya.,neg,4
" Sudah
 berapa banyak yang komen tentang kelemahan blibli, dan soal responya 
sperti itu2 ajah selalu minta maaf tapi gk pernah buktiin kalo mau di 
rubah",pos,5
 good service and very helpful,pos,5
 Good price,pos,5
 thanks give me voucher please...hehe,pos,5
 Good,pos,5
" Promonya harus lebih menarik lagi, misalnya poin yang bisa ditukar dengan produk investasi seperti emas atau Reksadana",neg,4
 MAHAL TAPI GPP,pos,5
 good,pos,5
 Good enough,pos,5
 Kenapa gak bisa akses buat beli tiket asian games,neg,2
 toppp,pos,5
 So sad always crash and never get a promo,neg,1
 good online shop..,pos,5
Good Bagus bgt!!,pos,5
 Good application,pos,5
" Untuk
 latest version masih ada bugs diantara nya. 1. Muncul pop up total 
produk ketika selesai memilih filter produk, sepertinya script debuger 
belum di cleaning.  2. Setelah pop up diatas muncul dan klik ""Ya"" 
terkadang aplikasi forced closed.  Info: Device Xiaomi redmi 4x RAM 3gb",neg,3
 OK,pos,5
" Beli
 pake same day gojek tapi udah 2 hari ga dikirim. Ini mah namanya bukan 
same day. Trus ga ada fitur untuk kontak seller.... Bro this is 2019 
pantes elu kalah ama JD, shopee, dll. Masa mau kontak seller aja ga ada 
fiturnya.",neg,1
 Proses cepat,pos,5
 mudah dan simple mantap,pos,5
:v :),pos,5
 Good,pos,5
 Online shop dgn aftersales terbaik..,pos,5
 Good,pos,5
 tku,pos,5
 excelent,pos,5
 Bagus,pos,5
" Parah. Memuaskan banget belanja disini. Pasti nyaman ^^ Pengiriman cepat 
Products bagus",pos,5
 Best olshop,pos,5
 ok,pos,5
" lumayan, perlu tambah koleksinya",neg,4
 Dont like  it,neg,2
 User Friendly experience,pos,5
 Whoops teruss.. 😔,neg,3
" Blibli apps is very easy to use, free shipping and decent UI/UX.",pos,5
 Like it verrrry much,pos,5
 the app not responsive,neg,1
 belanja jadi lebih menyenangkan,pos,5
" Good apps and good product, 100% original But sometimes the app won't display all products",neg,4
" Solved, rating 5 ya 😉",pos,5
 I download it because growtopia,pos,5
 Love it,pos,5
 good,pos,5
 Makasih cashback 100% nya pas harbolnas,pos,5
 Sejauh ini menyenangkan belanja pakai aplikasi Blibli.,pos,5
 Good and Helpfull,pos,5
" Overall cukup ok. Tp kadang suka membingungkan, tidak sejelas di website.",neg,4
 Better,pos,5
 Ok,pos,5
 This application is easy to use,neg,4
 im need more coins :),pos,5
 Coba deh bayangin barang yang kamu mau sejak 10 tahun bisa dihutang nyicil lagi 🤭🤭,pos,5
 Good App. I Love it,pos,5
 Amazing Shopping,pos,5
" Aplikasi yg sangat membantu dalam pembelian online, pengiriman cepat dan barang sesuai pesanan",pos,5
" tambahin metode pengiriman lain, males banget pake JNE... sembarangan yang nganterin barangnya",neg,2
 Oke.... Btw ada promo bayar MNC play kapan lagi?,pos,5
Online shooping terbaik Banyak diskon dan free ongkir pula ke seluruh indonesia.,pos,5
 awesome,pos,5
 Love it 👍,pos,5
" Tidak bisa bayar pakai e pay bri,, padahal ada pilihannya,,",neg,1
 Ugly user experience..,neg,1
" Best Deal As Always, Thanks!",pos,5
" Untuk
 review, sebaiknya ada fitur untuk menambahkan foto, sehingga pembeli 
lain dapat melihat ulasan dari pembeli sebelum ny tentang produk 
tersebut...",pos,5
 Nice,neg,4
 Good seller recommended,pos,5
 Good,pos,5
 sip,pos,5
 bagus sekali,pos,5
 Good app,pos,5
 The best online shop,pos,5
 Bisa cicilan pake BCAklikpay...,pos,5
 Luar biasa. sejak belanja pertama'kali di blibli... Saya jadi ketagihan....,pos,5
 Very Good,pos,5
 Great,pos,5
 good,neg,4
 Nice,pos,5
" Good app, easy used...get points in every purchase and i get voucher in my birthday ...thanks blibli 😉👍👍",pos,5
" You
 are looking to get a free 2nd St Louis, but the fact, the only way you 
want me. the only way you want me. the only way you want me. the only 
way you want me. the only way you want me. the only way you want me. the
 only way you want me. the only way you want me. the only way you want 
me. the only...Full ReviewYou
 are looking to get a free 2nd St Louis, but the fact, the only way you 
want me. the only way you want me. the only way you want me. the only 
way you want me. the only way you want me. the only way you want me. the
 only way you want me. the only way you want me. the only way you want 
me. the only way you want me. the only way you want me. the only way you
 want to be a good idea to have a great time. You can find a good idea 
to me that you have any of these things. I have been the same time, and 
then I can see the full amount of time. I have been a great way to get 
the latest. . Aq the other side, but it was not able the latest version,
 and the best of luck to all of you. you will find the right now, but 
the most of us are on your site law, but it was not able, I will have 
the option. if I had the chance of a sudden death, I will not be a great
 way to get the latest. I have been a great way to get the latest. I 
have been a great way to get the latest. I have been a great way to get 
the latest version, and the best of luck to all of you. you will find 
the right now, but the fact, the only way you want me. the only way you 
want me. the only way you want me. the only way you want me. the only 
way you want",pos,5
